"week","weekly_total","weekly_inf1","weekly_inf2","weekly_inf3","weekly_inf4","weekly_p1","weekly_p2","weekly_p3","weekly_p4","weekly_y1","weekly_y2","weekly_y3","weekly_y4","date"
121,35,19,0,16,0,0.542857142857143,0,0.457142857142857,0,375.136204266947,23.3309574422612,450.872250486283,9.20881013573141e-05,2002-04-27
122,37,14,0,23,0,0.378378378378378,0,0.621621621621622,0,376.37557924336,17.0266139349408,460.167172439628,4.40483206452585e-05,2002-05-04
123,49,24,2,23,0,0.489795918367347,0.0408163265306122,0.469387755102041,0,401.758133209989,10.1037899252696,477.180054086297,2.10689791923263e-05,2002-05-11
124,39,13,0,26,0,0.333333333333333,0,0.666666666666667,0,476.741564282312,6.2779256586638,540.104787023501,1.00774519652753e-05,2002-05-18
125,53,22,0,31,0,0.415094339622642,0,0.584905660377358,0,548.0165465055,13.9687576042778,635.396271549299,4.8200764790944e-06,2002-05-25
126,62,29,0,33,0,0.467741935483871,0,0.532258064516129,0,588.271523833655,20.8011667842743,716.037709436333,2.3054449314719e-06,2002-06-01
127,62,26,1,35,0,0.419354838709677,0.0161290322580645,0.564516129032258,0,604.822205014133,16.8857344510725,821.286549299767,1.10269193437657e-06,2002-06-08
128,61,28,0,33,0,0.459016393442623,0,0.540983606557377,0,681.395563902159,11.582847798261,910.523443772589,5.27415444654547e-07,2002-06-15
129,78,32,0,46,0,0.41025641025641,0,0.58974358974359,0,762.744665091229,12.7479241185884,988.551484649092,2.52261530903068e-07,2002-06-22
130,82,34,0,48,0,0.414634146341463,0,0.585365853658537,0,801.734401003641,12.0081971104038,1040.28451729261,1.2065600600164e-07,2002-06-29
131,78,37,0,41,0,0.474358974358974,0,0.525641025641026,0,848.848535207914,8.17887112252755,1113.23374632905,5.77094201949799e-08,2002-07-06
132,93,45,0,48,0,0.483870967741935,0,0.516129032258065,0,902.052939908826,4.6899321967604,1205.66787894663,2.76022439662326e-08,2002-07-13
133,99,43,0,56,0,0.434343434343434,0,0.565656565656566,0,951.530585669507,2.46857815886606,1245.76606939251,1.32020696596819e-08,2002-07-20
134,72,35,0,37,0,0.486111111111111,0,0.513888888888889,0,1012.77429376298,1.24332236779628,1257.09358193285,6.31450951268019e-09,2002-07-27
135,86,37,0,49,0,0.430232558139535,0,0.569767441860465,0,1055.46913881301,0.61171827704022,1273.41907168491,3.02021046455262e-09,2002-08-03
136,84,43,0,41,0,0.511904761904762,0,0.488095238095238,0,1053.44429410194,0.297172112806871,1254.50304205306,1.44455733987038e-09,2002-08-10
137,74,29,0,45,0,0.391891891891892,0,0.608108108108108,0,986.870617450551,0.143365470957992,1179.30521780729,6.90927307493988e-10,2002-08-17
138,77,42,0,35,0,0.545454545454545,0,0.454545454545455,0,940.028187887609,0.0688993802320143,1105.64657120879,3.30468391954999e-10,2002-08-24
139,59,34,0,25,0,0.576271186440678,0,0.423728813559322,0,876.954614960493,0.0330418187708016,1038.01660856137,1.58062008127254e-10,2002-08-31
140,67,35,0,32,0,0.522388059701492,0,0.477611940298507,0,828.57745287044,0.0158271026553308,941.2852035741,7.56005686833995e-11,2002-09-07
141,46,28,0,18,0,0.608695652173913,0,0.391304347826087,0,783.205058529926,0.00757626793782016,810.122292525963,3.6159517689724e-11,2002-09-14
142,71,41,0,30,0,0.577464788732394,0,0.422535211267606,0,736.184951664221,0.00362536532889081,706.273396730302,1.72949852299032e-11,2002-09-21
143,42,25,0,17,0,0.595238095238095,0,0.404761904761905,0,682.584102318753,0.00173444562303372,601.036630073264,8.27213782460126e-12,2002-09-28
144,54,28,0,26,0,0.518518518518518,0,0.481481481481481,0,652.223920678017,0.000829699531590246,519.640226765467,3.95653787884567e-12,2002-10-05
145,40,24,0,16,0,0.6,0,0.4,0,610.287415908302,0.000396875021414994,468.358924734093,1.89239980244551e-12,2002-10-12
146,45,21,0,24,0,0.466666666666667,0,0.533333333333333,0,550.927461817924,0.000189832871879809,421.262828353848,9.0512895914124e-13,2002-10-19
147,31,21,0,10,0,0.67741935483871,0,0.32258064516129,0,492.278622118002,9.07988759906442e-05,391.837309296341,4.32920375276889e-13,2002-10-26
148,39,26,0,13,0,0.666666666666667,0,0.333333333333333,0,452.527082023724,4.34294826707035e-05,369.960154054021,2.0706447344712e-13,2002-11-02
149,19,12,0,7,0,0.631578947368421,0,0.368421052631579,0,414.814448980058,2.07723706019827e-05,334.766037438656,9.90382957513738e-14,2002-11-09
150,32,22,0,10,0,0.6875,0,0.3125,0,392.195437629584,9.93541182568223e-06,285.611366848211,4.73697098395803e-14,2002-11-16
151,18,8,0,10,0,0.444444444444444,0,0.555555555555556,0,367.230404486969,4.75209114381667e-06,239.140789179354,2.26567853702876e-14,2002-11-23
152,20,11,0,9,0,0.55,0,0.45,0,345.796540134332,2.27291456618632e-06,207.457570611799,1.08366702066071e-14,2002-11-30
153,20,12,1,7,0,0.6,0.05,0.35,0,312.19573749329,1.08712916218726e-06,188.620244986467,5.18314576615199e-15,2002-12-07
154,18,11,0,7,0,0.611111111111111,0,0.388888888888889,0,273.831348654762,0.64443872289232,184.193986589586,2.47908255220134e-15,2002-12-14
155,14,7,0,7,0,0.5,0,0.5,0,246.697577277813,4.11295955208572,175.287086672852,1.18573749956277e-15,2002-12-21
156,14,11,0,3,0,0.785714285714286,0,0.214285714285714,0,229.16369380341,5.44420437398396,160.82872374641,5.67134570254852e-16,2002-12-28
157,15,12,0,3,0,0.8,0,0.2,0,217.283113362758,4.13697031912953,152.426706111021,2.71258706835794e-16,2003-01-04
158,17,9,0,8,0,0.529411764705882,0,0.470588235294118,0,209.444045880105,2.50481277714624,135.907076394651,1.29742198577588e-16,2003-01-11
159,16,10,0,6,0,0.625,0,0.375,0,228.208729638363,1.36267948854016,115.222619594301,6.20552913788503e-17,2003-01-18
